842 844.0
842 840.0
842 843.0
842 840.0
842 843.0
842 840.0
842 843.0
842 841.0
842 842.0
842 843.0
842 841.0
842 839.0
842 843.0
842 840.0
842 842.0
842 840.0
842 841.0
842 838.0
842 841.0
842 842.0
842 842.0
842 840.0
842 841.0
842 841.0
842 841.0
842 841.0
842 844.0
842 840.0
842 841.0
842 841.0
842 840.0
842 842.0
842 840.0
842 841.0
842 840.0
842 841.0
842 842.0
842 843.0
842 841.0
842 844.0
842 842.0
842 844.0
842 843.0
842 840.0
842 839.0
842 841.0
842 842.0
842 843.0
842 839.0
842 838.0
842 842.0
842 841.0
842 843.0
842 842.0
842 842.0
842 841.0
842 842.0
842 845.0
842 843.0
842 841.0
842 842.0
842 842.0
842 842.0
842 842.0
842 842.0
842 842.0
842 844.0
842 848.0
842 851.0
842 846.0
842 847.0
842 845.0
842 841.0
842 841.0
842 845.0
842 843.0
842 843.0
842 842.0
842 843.0
842 844.0
842 843.0
842 847.0
842 843.0
842 845.0
842 844.0
842 844.0
842 843.0
842 844.0
842 841.0
842 845.0
842 844.0
842 841.0
842 844.0
842 846.0
842 845.0
842 846.0
842 849.0
842 845.0
842 845.0
842 847.0
