483 486.0
483 485.0
483 485.0
483 486.0
483 483.0
483 482.0
483 485.0
483 485.0
483 484.0
483 485.0
483 487.0
483 485.0
483 483.0
483 483.0
483 484.0
483 486.0
483 486.0
483 484.0
483 483.0
483 486.0
483 484.0
483 485.0
483 484.0
483 488.0
483 485.0
483 483.0
483 483.0
483 482.0
483 486.0
483 484.0
483 483.0
483 483.0
483 484.0
483 485.0
483 484.0
483 485.0
483 485.0
483 484.0
483 484.0
483 487.0
483 484.0
483 485.0
483 482.0
483 484.0
483 480.0
483 483.0
483 487.0
483 485.0
483 485.0
483 480.0
483 486.0
483 485.0
483 482.0
483 481.0
483 483.0
483 486.0
483 482.0
483 485.0
483 485.0
483 486.0
483 483.0
483 483.0
483 486.0
483 486.0
483 486.0
483 486.0
483 485.0
483 486.0
483 485.0
483 486.0
483 486.0
483 483.0
483 483.0
483 485.0
483 482.0
483 484.0
483 482.0
483 485.0
483 485.0
483 485.0
483 485.0
483 478.0
483 481.0
483 480.0
483 479.0
483 481.0
483 479.0
483 482.0
483 479.0
483 480.0
483 479.0
483 479.0
483 480.0
483 477.0
483 479.0
483 481.0
483 477.0
483 478.0
483 476.0
483 480.0
