975 976.0
975 974.0
975 975.0
975 976.0
975 974.0
975 976.0
975 977.0
975 978.0
975 974.0
975 974.0
975 975.0
975 973.0
975 976.0
975 975.0
975 975.0
975 976.0
975 976.0
975 976.0
975 975.0
975 978.0
975 974.0
975 976.0
975 973.0
975 974.0
975 973.0
975 976.0
975 975.0
975 973.0
975 975.0
975 975.0
975 975.0
975 976.0
975 974.0
975 974.0
975 975.0
975 974.0
975 977.0
975 977.0
975 974.0
975 975.0
975 973.0
975 975.0
975 974.0
975 975.0
975 976.0
975 977.0
975 978.0
975 974.0
975 974.0
975 975.0
975 975.0
975 974.0
975 975.0
975 975.0
975 978.0
975 974.0
975 975.0
975 976.0
975 975.0
975 976.0
975 979.0
975 973.0
975 973.0
975 975.0
975 974.0
975 974.0
975 977.0
975 978.0
975 975.0
975 974.0
975 977.0
975 971.0
975 975.0
975 977.0
975 975.0
975 978.0
975 975.0
975 975.0
975 974.0
975 979.0
975 975.0
975 977.0
975 973.0
975 975.0
975 975.0
975 976.0
975 975.0
975 974.0
975 978.0
975 975.0
975 976.0
975 977.0
975 976.0
975 975.0
975 973.0
975 978.0
975 971.0
975 975.0
975 975.0
975 977.0
