998 1001.0
998 1001.0
998 996.0
998 1000.0
998 996.0
998 999.0
998 1002.0
998 999.0
998 996.0
998 999.0
998 997.0
998 995.0
998 1001.0
998 998.0
998 999.0
998 999.0
998 998.0
998 995.0
998 1002.0
998 997.0
998 999.0
998 997.0
998 999.0
998 1000.0
998 999.0
998 998.0
998 999.0
998 997.0
998 996.0
998 1000.0
998 997.0
998 1000.0
998 999.0
998 999.0
998 997.0
998 1000.0
998 1001.0
998 998.0
998 1000.0
998 1000.0
998 1001.0
998 1000.0
998 999.0
998 1000.0
998 1000.0
998 1000.0
998 994.0
998 1000.0
998 999.0
998 1003.0
998 994.0
998 998.0
998 998.0
998 999.0
998 1000.0
998 997.0
998 997.0
998 998.0
998 1000.0
998 1001.0
998 1002.0
998 997.0
998 1000.0
998 998.0
998 998.0
998 998.0
998 1000.0
998 996.0
998 1001.0
998 999.0
998 997.0
998 998.0
998 1002.0
998 998.0
998 1001.0
998 999.0
998 996.0
998 1000.0
998 997.0
998 999.0
998 997.0
998 998.0
998 999.0
998 999.0
998 999.0
998 1000.0
998 999.0
998 997.0
998 999.0
998 1000.0
998 1002.0
998 999.0
998 996.0
998 999.0
998 999.0
998 1001.0
998 1001.0
998 1003.0
998 999.0
998 999.0
